X,Y,R,G,B
54,46,143,102,171
55,46,140,102,169
56,46,137,101,172
57,46,134,98,163
58,46,131,99,156
59,46,135,95,156
60,46,135,95,147
61,46,129,98,138
62,46,130,100,135
63,46,130,102,125
64,46,130,102,121
65,46,126,104,112
66,46,125,106,110
67,46,118,109,108
68,46,121,109,111
69,46,123,108,102
70,46,115,111,96
71,46,118,111,100
72,46,118,112,94
73,46,117,113,94
74,46,117,110,94
75,46,117,112,96
76,46,116,116,91
77,46,120,112,90
78,46,125,108,96
79,46,121,112,88
80,46,123,111,86
81,46,120,112,88
82,46,119,111,88
83,46,123,110,90
84,46,118,113,88
85,46,117,114,90
86,46,118,111,98
87,46,115,110,98
88,46,118,112,92
89,46,120,112,90
90,46,111,112,93
91,46,109,112,95
92,46,109,113,91
93,46,111,113,89
94,46,108,111,92
95,46,107,110,93
96,46,107,110,91
97,46,107,110,91
98,46,107,110,93
99,46,106,109,92
100,46,103,109,87
101,46,103,109,87
102,46,105,109,81
103,46,102,106,82
104,46,100,106,83
105,46,101,106,79
106,46,102,107,80
107,46,104,105,84
108,46,101,105,83
109,46,99,103,77
110,46,102,103,80
111,46,104,103,83
112,46,102,103,80
113,46,101,102,77
114,46,98,102,76
115,46,95,99,75
116,46,94,98,74
117,46,93,96,77
118,46,86,94,73
119,46,81,95,65
0,47,149,106,95
1,47,143,110,99
2,47,136,113,103
3,47,138,113,99
4,47,141,110,103
5,47,147,109,106
6,47,141,112,106
7,47,129,117,112
8,47,129,115,118
9,47,127,116,111
10,47,116,118,106
11,47,109,118,106
12,47,99,126,103
13,47,91,128,113
14,47,87,130,115
15,47,83,131,115
16,47,86,131,120
17,47,90,134,128
18,47,87,140,133
19,47,86,143,140
20,47,86,149,139
21,47,87,154,134
22,47,91,154,133
23,47,92,156,141
24,47,88,159,146
25,47,88,161,143
26,47,87,167,140
27,47,87,165,139
28,47,89,163,141
29,47,88,161,143
30,47,91,159,147
31,47,90,158,144
32,47,91,157,144
33,47,94,153,153
34,47,102,148,155
35,47,105,145,150
36,47,107,141,157
37,47,114,135,162
38,47,117,133,164
39,47,118,131,163
40,47,121,129,163
41,47,124,127,165
42,47,134,121,171
43,47,137,119,171
44,47,134,119,170
45,47,141,113,172
46,47,146,109,169
47,47,144,109,175
48,47,144,105,173
49,47,145,104,175
50,47,142,106,175
51,47,139,105,174
52,47,138,106,174
53,47,132,105,174
54,47,134,104,174
55,47,135,100,175
56,47,132,97,177
57,47,132,98,171
58,47,124,99,153
59,47,128,96,150
60,47,132,96,149
61,47,127,101,139
62,47,125,101,134
63,47,125,100,129
64,47,125,101,121
65,47,127,106,113
66,47,123,106,110
67,47,117,108,107
68,47,117,107,111
69,47,119,108,103
70,47,112,113,96
71,47,113,113,102
72,47,112,112,98
73,47,112,115,96
74,47,114,112,94
75,47,117,109,89
76,47,117,112,88
77,47,118,113,88
78,47,115,112,90
79,47,117,114,86
80,47,120,113,83
81,47,118,113,88
82,47,118,113,90
83,47,117,111,92
84,47,114,112,94
85,47,111,115,88
86,47,112,115,96
87,47,111,113,98
88,47,109,113,93
89,47,113,111,91
90,47,109,113,93
91,47,105,113,90
92,47,105,114,88
93,47,108,112,88
94,47,101,111,90
95,47,105,110,97
96,47,107,111,89
97,47,104,110,90
98,47,103,108,95
99,47,103,110,94
100,47,97,112,87
101,47,100,109,85
102,47,106,109,88
103,47,100,109,83
104,47,100,106,81
105,47,102,107,80
106,47,102,107,78
107,47,102,106,82
108,47,100,104,82
109,47,100,104,80
110,47,102,102,84
111,47,105,100,86
112,47,102,103,80
113,47,99,104,73
114,47,98,102,76
115,47,94,101,71
116,47,96,98,72
117,47,92,95,74
118,47,85,97,65
119,47,79,96,65
0,48,151,108,92
1,48,139,112,97
2,48,136,113,105
3,48,142,112,100
4,48,148,111,103
5,48,147,111,107
6,48,142,114,105
7,48,133,116,108
8,48,130,113,117
9,48,128,115,115
10,48,119,119,105
11,48,114,117,109
12,48,104,120,110
13,48,98,122,114
14,48,92,125,114
15,48,89,127,114
16,48,90,128,117
17,48,89,131,124
18,48,88,133,136
19,48,89,140,139
20,48,85,148,136
21,48,85,151,133
22,48,90,150,134
23,48,88,154,141
24,48,84,156,150
25,48,83,157,150
26,48,84,160,150
27,48,89,161,153
28,48,91,158,151
29,48,90,157,150
30,48,95,154,154
31,48,92,154,151
32,48,89,153,152
33,48,91,149,159
34,48,99,144,163
35,48,108,141,164
36,48,108,137,166
37,48,110,134,165
38,48,116,131,165
39,48,116,128,168
40,48,118,127,170
41,48,122,126,175
42,48,128,118,178
43,48,128,116,181
44,48,127,116,181
45,48,129,114,180
46,48,137,111,174
47,48,134,110,175
48,48,135,107,178
49,48,137,107,179
50,48,137,108,177
51,48,133,108,176
52,48,131,106,176
53,48,133,103,174
54,48,131,103,176
55,48,130,100,176
56,48,128,99,175
57,48,125,99,165
58,48,121,101,151
59,48,121,100,146
60,48,127,96,143
61,48,121,102,138
62,48,120,107,134
63,48,121,105,131
64,48,120,106,122
65,48,123,106,112
66,48,123,106,110
67,48,118,112,107
68,48,121,110,105
69,48,118,111,100
70,48,111,113,96
71,48,115,112,100
72,48,118,112,96
73,48,113,117,93
74,48,115,114,92
75,48,118,113,90
76,48,115,117,87
77,48,113,116,83
78,48,115,115,88
79,48,117,114,86
80,48,113,116,83
81,48,111,115,86
82,48,111,114,90
83,48,114,113,88
84,48,107,110,91
85,48,110,110,94
86,48,111,114,90
87,48,109,115,92
88,48,108,113,93
89,48,111,112,91
90,48,109,114,85
91,48,108,115,83
92,48,106,115,87
93,48,105,113,90
94,48,103,113,94
95,48,101,110,96
96,48,101,112,88
97,48,103,111,88
98,48,98,112,87
99,48,97,110,85
100,48,97,112,87
101,48,97,112,89
102,48,97,110,89
103,48,97,112,79
104,48,101,108,80
105,48,104,107,85
106,48,101,107,84
107,48,100,103,86
108,48,100,105,85
109,48,100,106,81
110,48,102,103,80
111,48,103,105,79
112,48,99,106,76
113,48,99,104,73
114,48,99,104,73
115,48,95,103,70
116,48,91,101,68
117,48,89,95,73
118,48,78,100,65
119,48,74,102,58
0,49,155,109,95
1,49,147,112,99
2,49,148,111,103
3,49,154,109,108
4,49,154,111,107
5,49,151,111,106
6,49,145,111,109
7,49,139,112,110
8,49,139,111,118
9,49,139,111,114
10,49,130,115,107
11,49,117,116,109
12,49,114,115,108
13,49,108,117,114
14,49,98,122,116
15,49,93,124,116
16,49,90,124,124
17,49,90,125,131
18,49,90,130,137
19,49,86,138,138
20,49,86,143,140
21,49,85,147,144
22,49,90,147,149
23,49,87,151,150
24,49,84,152,150
25,49,82,152,154
26,49,86,157,151
27,49,87,155,159
28,49,86,153,160
29,49,88,153,158
30,49,89,152,158
31,49,90,150,159
32,49,88,148,160
33,49,93,145,162
34,49,95,142,172
35,49,97,138,179
36,49,102,134,174
37,49,110,133,171
38,49,116,130,171
39,49,114,130,175
40,49,116,122,179
41,49,116,120,182
42,49,124,118,181
43,49,127,116,183
44,49,121,115,183
45,49,123,112,180
46,49,126,108,176
47,49,127,103,179
48,49,127,101,180
49,49,122,106,177
50,49,125,109,183
51,49,127,108,183
52,49,127,106,184
53,49,130,101,179
54,49,130,102,177
55,49,127,102,174
56,49,126,101,171
57,49,121,99,163
58,49,122,100,153
59,49,119,103,145
60,49,118,103,140
61,49,114,104,135
62,49,111,104,136
63,49,118,105,132
64,49,118,107,118
65,49,115,108,113
66,49,117,110,110
67,49,113,112,106
68,49,117,111,104
69,49,117,112,98
70,49,112,114,98
71,49,112,114,102
72,49,115,111,96
73,49,113,114,94
74,49,115,114,92
75,49,112,114,86
76,49,112,115,84
77,49,112,115,84
78,49,111,116,82
79,49,114,114,86
80,49,112,114,86
81,49,111,116,84
82,49,114,113,88
83,49,111,110,92
84,49,108,111,94
85,49,111,109,96
86,49,108,114,89
87,49,105,116,89
88,49,103,113,94
89,49,105,113,92
90,49,103,115,88
91,49,105,114,88
92,49,106,115,91
93,49,105,115,91
94,49,103,114,92
95,49,98,113,92
96,49,98,111,89
97,49,103,111,88
98,49,101,112,86
99,49,101,112,88
100,49,102,109,91
101,49,98,111,89
102,49,94,112,87
103,49,99,111,79
104,49,102,107,78
105,49,101,104,85
106,49,99,107,86
107,49,98,108,84
108,49,98,107,81
109,49,100,106,83
110,49,101,105,83
111,49,100,104,80
112,49,99,104,75
113,49,98,103,72
114,49,97,102,70
115,49,88,102,70
116,49,89,101,74
117,49,88,99,73
118,49,81,100,71
119,49,73,100,61
0,50,153,107,98
1,50,150,111,99
2,50,154,110,100
3,50,156,109,102
4,50,148,110,109
5,50,151,108,107
6,50,148,110,105
7,50,141,110,114
8,50,137,112,116
9,50,143,111,113
10,50,139,114,111
11,50,131,115,114
12,50,122,116,112
13,50,116,117,112
14,50,103,120,114
15,50,94,122,115
16,50,93,125,121
17,50,93,124,129
18,50,91,127,131
19,50,84,133,137
20,50,83,136,143
21,50,87,141,150
22,50,91,144,155
23,50,86,147,149
24,50,87,148,153
25,50,89,146,159
26,50,84,151,158
27,50,83,153,159
28,50,83,152,165
29,50,83,152,163
30,50,86,151,161
31,50,87,145,167
32,50,89,144,169
33,50,95,143,170
34,50,90,142,173
35,50,90,138,178
36,50,105,134,181
37,50,108,130,180
38,50,106,129,181
39,50,108,125,187
40,50,110,121,190
41,50,111,121,188
42,50,115,117,187
43,50,115,115,188
44,50,117,115,186
45,50,122,112,177
46,50,118,107,174
47,50,116,105,177
48,50,122,104,176
49,50,118,106,178
50,50,118,109,182
51,50,121,107,182
52,50,122,105,183
53,50,119,105,180
54,50,121,103,171
55,50,125,100,168
56,50,119,99,167
57,50,117,100,162
58,50,124,101,154
59,50,120,98,149
60,50,113,101,146
61,50,113,103,136
62,50,116,102,130
63,50,115,107,126
64,50,113,109,122
65,50,113,110,116
66,50,115,112,113
67,50,116,112,111
68,50,115,114,105
69,50,112,115,96
70,50,113,114,94
71,50,114,112,94
72,50,115,113,96
73,50,112,115,94
74,50,109,113,91
75,50,109,114,87
76,50,114,113,90
77,50,115,114,90
78,50,111,116,84
79,50,112,117,83
80,50,118,113,88
81,50,121,111,90
82,50,115,112,92
83,50,113,110,97
84,50,108,111,96
85,50,109,113,89
86,50,107,113,88
87,50,106,114,93
88,50,109,115,94
89,50,108,113,97
90,50,102,112,93
91,50,96,114,92
92,50,98,113,92
93,50,98,115,93
94,50,96,114,90
95,50,101,112,86
96,50,103,111,90
97,50,103,110,92
98,50,100,110,91
99,50,98,111,91
100,50,102,107,91
101,50,99,108,91
102,50,93,110,88
103,50,98,108,86
104,50,105,109,83
105,50,104,108,83
106,50,96,108,81
107,50,96,110,82
108,50,98,107,79
109,50,100,103,84
110,50,99,104,82
111,50,97,104,79
112,50,99,103,77
113,50,96,104,70
114,50,92,105,68
115,50,88,102,72
116,50,85,101,71
117,50,82,102,68
118,50,78,99,69
119,50,75,98,67
0,51,155,108,103
1,51,153,108,103
2,51,158,110,101
3,51,158,109,103
4,51,150,110,101
5,51,148,112,97
6,51,149,108,108
7,51,150,108,111
8,51,147,110,111
9,51,145,110,117
10,51,142,111,117
11,51,137,111,118
12,51,128,115,115
13,51,119,117,116
14,51,112,118,118
15,51,99,123,117
16,51,97,126,116
17,51,96,124,119
18,51,94,126,126
19,51,87,130,132
20,51,84,132,141
21,51,89,134,150
22,51,89,136,157
23,51,84,141,154
24,51,86,146,157
25,51,89,145,165
26,51,86,146,167
27,51,83,146,164
28,51,81,146,168
29,51,77,146,168
30,51,81,149,167
31,51,83,144,174
32,51,82,141,181
33,51,86,141,182
34,51,88,140,184
35,51,90,134,185
36,51,92,131,188
37,51,100,129,187
38,51,103,127,189
39,51,102,125,194
40,51,102,123,191
41,51,105,122,189
42,51,113,117,191
43,51,111,117,192
44,51,108,117,189
45,51,115,112,184
46,51,111,109,178
47,51,110,109,173
48,51,116,105,175
49,51,116,104,181
50,51,114,108,185
51,51,119,107,181
52,51,118,106,178
53,51,118,105,180
54,51,118,105,171
55,51,120,103,168
56,51,116,103,165
57,51,117,100,162
58,51,115,99,157
59,51,114,102,147
60,51,111,103,138
61,51,113,103,132
62,51,117,107,124
63,51,111,109,121
64,51,109,107,120
65,51,112,110,120
66,51,112,112,112
67,51,113,114,105
68,51,112,114,98
69,51,113,116,99
70,51,116,114,97
71,51,115,114,92
72,51,116,115,95
73,51,111,114,94
74,51,111,114,90
75,51,111,115,88
76,51,112,113,92
77,51,114,113,90
78,51,109,114,87
79,51,111,115,88
80,51,115,112,90
81,51,114,111,89
82,51,111,112,93
83,51,107,110,93
84,51,103,110,92
85,51,105,113,90
86,51,109,113,93
87,51,105,113,94
88,51,102,115,90
89,51,108,112,90
90,51,104,111,93
91,51,99,114,91
92,51,102,113,89
93,51,99,114,91
94,51,98,116,87
95,51,101,115,83
96,51,101,112,86
97,51,103,110,92
98,51,98,110,93
99,51,94,114,89
100,51,95,112,91
101,51,96,111,85
102,51,96,109,84
103,51,99,109,87
104,51,99,110,85
105,51,99,108,80
106,51,96,109,75
107,51,96,108,77
108,51,100,106,79
109,51,97,105,84
110,51,95,106,80
111,51,92,108,82
112,51,91,104,84
113,51,93,102,76
114,51,90,105,70
115,51,86,104,75
116,51,81,102,72
117,51,76,103,67
118,51,74,102,69
119,51,73,101,66
0,52,155,107,96
1,52,161,107,100
2,52,164,104,106
3,52,161,106,104
4,52,158,110,99
5,52,157,108,104
6,52,156,104,117
7,52,156,107,114
8,52,151,110,110
9,52,149,110,116
10,52,146,112,114
11,52,143,111,113
12,52,139,111,114
13,52,131,114,120
14,52,120,118,119
15,52,116,118,120
16,52,108,120,116
17,52,106,119,119
18,52,99,121,127
19,52,89,127,131
20,52,88,131,135
21,52,90,131,144
22,52,86,135,152
23,52,80,139,158
24,52,83,138,165
25,52,83,138,174
26,52,84,139,177
27,52,83,142,174
28,52,82,142,176
29,52,81,144,178
30,52,83,144,176
31,52,85,141,176
32,52,82,141,185
33,52,85,140,190
34,52,88,136,191
35,52,91,131,188
36,52,88,132,185
37,52,93,128,189
38,52,99,125,191
39,52,99,122,196
40,52,100,118,203
41,52,100,116,200
42,52,103,116,194
43,52,102,117,194
44,52,111,116,196
45,52,111,115,189
46,52,108,112,183
47,52,107,108,176
48,52,106,106,177
49,52,103,106,183
50,52,107,108,183
51,52,117,109,182
52,52,117,108,179
53,52,116,104,179
54,52,112,104,171
55,52,114,104,169
56,52,114,105,163
57,52,113,105,151
58,52,115,104,155
59,52,112,105,148
60,52,112,107,138
61,52,115,107,130
62,52,113,106,120
63,52,112,108,119
64,52,112,111,116
65,52,112,112,112
66,52,112,113,108
67,52,113,113,102
68,52,113,116,97
69,52,109,114,96
70,52,109,114,96
71,52,111,113,96
72,52,109,113,93
73,52,108,114,91
74,52,111,114,92
75,52,115,113,96
76,52,112,113,96
77,52,113,111,95
78,52,116,110,91
79,52,114,110,91
80,52,114,111,89
81,52,111,112,91
82,52,109,113,91
83,52,106,114,93
84,52,100,115,94
85,52,99,114,91
86,52,102,114,94
87,52,103,114,92
88,52,100,115,92
89,52,98,115,89
90,52,98,112,94
91,52,99,115,89
92,52,99,115,87
93,52,96,114,90
94,52,99,114,93
95,52,99,115,89
96,52,95,116,84
97,52,94,114,87
98,52,95,113,89
99,52,95,114,85
100,52,95,114,85
101,52,97,113,85
102,52,97,110,85
103,52,99,110,81
104,52,93,111,82
105,52,92,109,87
106,52,95,108,85
107,52,95,108,83
108,52,98,108,84
109,52,91,109,78
110,52,94,105,79
111,52,91,107,81
112,52,85,107,82
113,52,87,105,76
114,52,83,104,74
115,52,79,104,75
116,52,79,102,72
117,52,76,104,61
118,52,73,102,62
119,52,72,97,66
0,53,166,101,105
1,53,165,104,102
2,53,167,103,102
3,53,162,106,102
4,53,161,106,106
5,53,162,104,110
6,53,161,105,110
7,53,158,108,111
8,53,153,108,114
9,53,151,108,118
10,53,148,111,112
11,53,143,114,112
12,53,141,116,117
13,53,140,114,120
14,53,135,114,121
15,53,124,116,119
16,53,119,119,117
17,53,116,116,116
18,53,110,118,122
19,53,94,127,122
20,53,88,128,131
21,53,89,127,144
22,53,86,131,152
23,53,81,134,159
24,53,81,134,169
25,53,82,135,174
26,53,83,136,173
27,53,83,137,178
28,53,81,141,177
29,53,79,140,183
30,53,81,138,189
31,53,87,138,187
32,53,85,139,185
33,53,83,136,188
34,53,86,130,197
35,53,87,132,192
36,53,89,130,187
37,53,91,128,195
38,53,95,124,196
39,53,98,122,198
40,53,97,121,197
41,53,97,120,203
42,53,99,117,200
43,53,100,117,198
44,53,105,116,199
45,53,107,117,198
46,53,102,118,190
47,53,106,110,184
48,53,108,108,183
49,53,108,109,186
50,53,111,110,183
51,53,113,108,180
52,53,115,105,179
53,53,115,103,178
54,53,114,105,163
55,53,115,107,160
56,53,114,106,154
57,53,108,109,145
58,53,113,104,148
59,53,113,104,146
60,53,113,109,135
61,53,113,110,129
62,53,112,110,122
63,53,112,111,116
64,53,113,113,113
65,53,111,114,111
66,53,113,113,111
67,53,112,113,104
68,53,111,113,100
69,53,109,114,98
70,53,110,116,94
71,53,111,113,96
72,53,108,113,95
73,53,105,114,97
74,53,109,112,95
75,53,111,111,95
76,53,113,111,95
77,53,114,109,97
78,53,113,111,91
79,53,111,113,87
80,53,111,113,89
81,53,108,112,90
82,53,109,114,87
83,53,105,116,89
84,53,102,114,94
85,53,101,113,93
86,53,99,113,95
87,53,98,115,91
88,53,98,114,95
89,53,96,113,94
90,53,98,112,94
91,53,99,113,95
92,53,96,116,93
93,53,96,115,97
94,53,96,113,94
95,53,95,115,90
96,53,93,116,88
97,53,92,114,89
98,53,97,112,87
99,53,98,112,87
100,53,97,112,87
101,53,92,113,83
102,53,94,109,88
103,53,94,113,81
104,53,88,113,84
105,53,87,111,91
106,53,95,107,87
107,53,92,109,87
108,53,87,111,80
109,53,87,112,72
110,53,88,109,77
111,53,83,108,84
112,53,83,105,79
113,53,84,106,69
114,53,80,106,70
115,53,76,104,72
116,53,74,105,70
117,53,72,106,65
118,53,70,104,65
119,53,69,102,70
0,54,169,97,108
1,54,170,100,110
2,54,165,106,103
3,54,164,109,100
4,54,165,106,105
5,54,168,104,107
6,54,169,104,114
7,54,164,106,114
8,54,160,108,118
9,54,157,108,115
10,54,158,108,111
11,54,151,109,114
12,54,145,110,115
13,54,148,110,118
14,54,146,110,120
15,54,134,113,120
16,54,125,118,116
17,54,126,119,121
18,54,120,120,122
19,54,112,121,123
20,54,103,125,131
21,54,98,126,135
22,54,93,127,143
23,54,88,127,155
24,54,83,131,160
25,54,82,134,165
26,54,86,135,171
27,54,85,135,175
28,54,81,137,175
29,54,81,135,185
30,54,81,136,190
31,54,83,136,188
32,54,83,133,189
33,54,85,132,193
34,54,86,130,195
35,54,83,130,194
36,54,88,127,198
37,54,91,124,202
38,54,86,126,201
39,54,89,124,203
40,54,97,120,199
41,54,99,117,202
42,54,97,118,202
43,54,93,118,201
44,54,96,116,203
45,54,99,115,201
46,54,101,115,197
47,54,106,111,191
48,54,112,108,189
49,54,110,108,186
50,54,109,106,182
51,54,113,106,179
52,54,112,106,174
53,54,115,104,172
54,54,115,106,164
55,54,115,107,158
56,54,113,105,155
57,54,110,106,144
58,54,110,106,144
59,54,111,108,141
60,54,112,111,136
61,54,112,112,130
62,54,112,113,124
63,54,111,115,118
64,54,115,115,115
65,54,113,113,113
66,54,112,112,112
67,54,112,113,106
68,54,110,114,104
69,54,106,115,100
70,54,111,113,98
71,54,111,113,98
72,54,109,112,97
73,54,108,113,95
74,54,109,112,97
75,54,111,114,94
76,54,111,113,89
77,54,113,111,91
78,54,109,113,91
79,54,109,114,87
80,54,109,113,89
81,54,108,112,90
82,54,105,114,88
83,54,108,114,91
84,54,105,115,93
85,54,103,114,92
86,54,103,113,94
87,54,100,116,88
88,54,99,116,92
89,54,98,113,101
90,54,100,111,98
91,54,101,113,93
92,54,97,117,94
93,54,98,112,98
94,54,97,111,95
95,54,94,113,93
96,54,92,114,93
97,54,92,114,89
98,54,97,112,91
99,54,94,111,89
100,54,89,114,89
101,54,91,113,89
102,54,94,112,87
103,54,96,112,83
104,54,92,113,85
105,54,93,110,90
106,54,93,112,80
107,54,88,112,79
108,54,87,111,78
109,54,89,109,75
110,54,91,107,77
111,54,81,109,76
112,54,81,109,76
113,54,82,109,68
114,54,78,109,69
115,54,74,108,69
116,54,70,106,65
117,54,68,107,67
118,54,72,104,73
119,54,68,103,68
0,55,166,99,106
1,55,169,99,109
2,55,164,102,105
3,55,167,103,106
4,55,166,105,107
5,55,166,105,105
6,55,169,104,114
7,55,164,106,116
8,55,163,107,114
9,55,164,107,110
10,55,161,110,114
11,55,158,111,118
12,55,155,111,112
13,55,152,114,108
14,55,151,111,115
15,55,141,113,120
16,55,137,116,116
17,55,138,115,116
18,55,127,118,121
19,55,121,120,125
20,55,114,123,122
21,55,108,123,127
22,55,103,123,137
23,55,96,125,143
24,55,93,127,152
25,55,86,129,160
26,55,87,132,165
27,55,84,133,167
28,55,79,135,169
29,55,80,134,180
30,55,80,135,189
31,55,81,134,187
32,55,86,131,193
33,55,86,130,195
34,55,85,131,195
35,55,85,129,194
36,55,84,127,197
37,55,84,125,200
38,55,85,123,199
39,55,86,121,203
40,55,93,117,205
41,55,97,118,202
42,55,97,118,198
43,55,97,118,198
44,55,95,116,197
45,55,98,113,201
46,55,104,111,197
47,55,103,110,194
48,55,109,110,187
49,55,106,112,176
50,55,106,108,178
51,55,109,104,181
52,55,109,105,173
53,55,110,108,164
54,55,110,108,164
55,55,111,107,160
56,55,109,106,150
57,55,112,108,148
58,55,109,111,142
59,55,109,111,140
60,55,108,114,130
61,55,102,117,123
62,55,102,115,122
63,55,102,118,117
64,55,108,115,113
65,55,107,115,110
66,55,113,113,113
67,55,113,113,111
68,55,107,113,105
69,55,109,113,100
70,55,111,113,100
71,55,109,114,96
72,55,106,113,97
73,55,109,112,97
74,55,110,111,92
75,55,109,114,85
76,55,109,114,83
77,55,109,113,89
78,55,110,111,90
79,55,107,111,89
80,55,107,112,92
81,55,108,114,91
82,55,105,114,88
83,55,100,112,92
84,55,100,115,94
85,55,102,115,92
86,55,99,114,91
87,55,102,115,92
88,55,102,114,96
89,55,100,110,100
90,55,95,112,104
91,55,94,115,99
92,55,96,113,94
93,55,95,112,93
94,55,94,113,93
95,55,95,112,93
96,55,94,112,95
97,55,94,113,93
98,55,92,114,91
99,55,89,113,91
100,55,92,114,89
101,55,92,112,89
102,55,90,112,88
103,55,93,110,88
104,55,93,110,86
105,55,90,111,79
106,55,85,114,75
107,55,84,115,79
108,55,86,111,80
109,55,87,111,78
110,55,86,110,77
111,55,80,110,80
112,55,74,112,74
113,55,74,110,68
114,55,72,108,69
115,55,71,107,70
116,55,71,107,68
117,55,67,108,63
118,55,66,108,59
119,55,63,108,56
0,56,165,95,109
1,56,164,101,109
2,56,164,102,107
3,56,166,104,111
4,56,168,106,108
5,56,167,108,110
6,56,166,107,108
7,56,166,107,106
8,56,164,108,104
9,56,168,105,110
10,56,160,108,116
11,56,156,109,121
12,56,161,110,116
13,56,156,111,110
14,56,151,111,115
15,56,150,112,121
16,56,142,117,116
17,56,137,116,116
18,56,136,117,121
19,56,133,121,121
20,56,125,123,123
21,56,122,121,130
22,56,120,117,136
23,56,110,121,140
24,56,105,124,147
25,56,98,125,150
26,56,95,130,152
27,56,95,132,156
28,56,87,132,163
29,56,84,133,169
30,56,86,129,183
31,56,87,130,186
32,56,85,131,186
33,56,87,130,188
34,56,87,125,199
35,56,85,128,198
36,56,80,132,192
37,56,81,129,195
38,56,88,123,198
39,56,92,120,202
40,56,90,118,197
41,56,93,118,191
42,56,96,118,193
43,56,98,117,193
44,56,101,115,195
45,56,100,112,192
46,56,99,112,187
47,56,104,110,183
48,56,104,111,179
49,56,104,112,173
50,56,106,109,172
51,56,109,105,173
52,56,107,110,162
53,56,107,111,156
54,56,107,111,158
55,56,110,110,154
56,56,112,113,147
57,56,112,111,143
58,56,107,111,139
59,56,108,114,132
60,56,109,117,123
61,56,108,120,120
62,56,106,117,122
63,56,108,117,118
64,56,110,115,113
65,56,111,116,112
66,56,113,113,111
67,56,109,115,106
68,56,106,115,98
69,56,109,115,94
70,56,109,114,98
71,56,112,114,98
72,56,111,114,94
73,56,109,113,93
74,56,108,112,88
75,56,108,113,86
76,56,108,114,91
77,56,108,114,89
78,56,107,113,86
79,56,107,113,90
80,56,105,113,90
81,56,101,114,87
82,56,102,115,90
83,56,99,114,93
84,56,101,113,95
85,56,101,113,93
86,56,96,114,92
87,56,99,116,94
88,56,100,115,96
89,56,99,113,95
90,56,95,116,100
91,56,94,117,100
92,56,96,113,96
93,56,94,116,97
94,56,93,115,94
95,56,88,113,96
96,56,86,111,100
97,56,88,111,94
98,56,84,116,89
99,56,84,112,93
100,56,90,112,86
101,56,91,114,85
102,56,91,113,89
103,56,86,114,86
104,56,88,111,85
105,56,90,111,81
106,56,85,113,83
107,56,84,111,84
108,56,79,111,80
109,56,82,109,80
110,56,82,110,78
111,56,80,110,80
112,56,74,113,72
113,56,73,113,65
114,56,72,108,69
115,56,70,108,70
116,56,70,106,65
117,56,67,108,63
118,56,62,109,59
119,56,60,109,58
0,57,167,97,107
1,57,166,101,107
2,57,164,105,104
3,57,165,103,108
4,57,168,103,111
5,57,170,105,116
6,57,167,107,112
7,57,166,110,104
8,57,169,107,108
9,57,167,107,112
10,57,164,107,120
11,57,163,106,118
12,57,164,105,118
13,57,158,108,121
14,57,156,109,121
15,57,156,109,121
16,57,150,112,121
17,57,145,115,121
18,57,142,116,123
19,57,141,118,118
20,57,137,118,125
21,57,136,116,129
22,57,129,117,132
23,57,123,121,135
24,57,119,123,138
25,57,109,126,138
26,57,106,128,146
27,57,103,127,150
28,57,103,127,158
29,57,96,130,162
30,57,96,131,167
31,57,96,129,175
32,57,91,131,177
33,57,90,130,180
34,57,89,127,185
35,57,86,128,191
36,57,85,131,186
37,57,87,128,187
38,57,89,123,194
39,57,94,121,194
40,57,96,120,192
41,57,93,121,186
42,57,98,118,186
43,57,101,117,186
44,57,100,114,182
45,57,100,114,180
46,57,103,114,176
47,57,106,113,172
48,57,102,114,167
49,57,102,115,163
50,57,108,112,159
51,57,110,110,156
52,57,107,114,153
53,57,107,114,153
54,57,112,112,153
55,57,112,111,155
56,57,107,115,149
57,57,105,117,145
58,57,106,115,141
59,57,106,117,131
60,57,108,121,126
61,57,107,120,124
62,57,104,118,120
63,57,108,115,117
64,57,110,115,113
65,57,103,119,109
66,57,108,117,103
67,57,110,115,98
68,57,109,115,94
69,57,108,113,93
70,57,104,117,96
71,57,107,117,100
72,57,111,114,94
73,57,109,113,91
74,57,105,116,89
75,57,102,117,82
76,57,103,115,86
77,57,103,115,86
78,57,103,115,86
79,57,105,112,87
80,57,104,113,87
81,57,99,115,87
82,57,99,115,89
83,57,104,111,93
84,57,105,113,90
85,57,100,117,84
86,57,98,118,93
87,57,97,117,94
88,57,96,116,93
89,57,95,118,92
90,57,94,116,93
91,57,93,114,98
92,57,94,115,99
93,57,94,116,95
94,57,90,115,91
95,57,92,113,95
96,57,89,112,98
97,57,89,113,94
98,57,89,114,85
99,57,86,114,86
100,57,83,115,88
101,57,88,115,85
102,57,88,114,89
103,57,84,112,91
104,57,90,111,92
105,57,93,110,86
106,57,87,112,81
107,57,80,113,79
108,57,80,113,77
109,57,84,111,86
110,57,78,113,83
111,57,74,112,76
112,57,75,113,78
113,57,76,110,71
114,57,72,108,73
115,57,71,109,71
116,57,70,108,66
117,57,66,108,59
118,57,60,107,57
119,57,59,107,59
0,58,165,96,103
1,58,168,96,105
2,58,172,97,109
3,58,174,99,115
4,58,176,100,116
5,58,174,101,114
6,58,169,105,108
7,58,168,105,110
8,58,166,103,115
9,58,169,104,114
10,58,169,103,118
11,58,164,105,121
