X,Y,Nx,Ny,Nz
103,6,127,127,255
104,6,127,127,255
105,6,127,127,255
106,6,127,127,255
107,6,127,127,255
108,6,127,127,255
109,6,127,127,255
110,6,127,127,255
111,6,127,127,255
112,6,127,127,255
113,6,127,127,255
114,6,127,127,255
115,6,127,127,255
116,6,127,127,255
117,6,127,127,255
118,6,127,127,255
119,6,127,127,255
0,7,127,127,255
1,7,127,127,255
2,7,127,127,255
3,7,127,127,255
4,7,127,127,255
5,7,127,127,255
6,7,127,127,255
7,7,127,127,255
8,7,127,127,255
9,7,127,127,255
10,7,127,127,255
11,7,127,127,255
12,7,127,127,255
13,7,127,127,255
14,7,127,127,255
15,7,127,127,255
16,7,127,127,255
17,7,127,127,255
18,7,127,127,255
19,7,127,127,255
20,7,127,127,255
21,7,127,127,255
22,7,127,127,255
23,7,127,127,255
24,7,127,127,255
25,7,127,127,255
26,7,127,127,255
27,7,127,127,255
28,7,127,127,255
29,7,127,127,255
30,7,127,127,255
31,7,127,127,255
32,7,127,127,255
33,7,127,127,255
34,7,127,127,255
35,7,127,127,255
36,7,127,127,255
37,7,127,127,255
38,7,127,127,255
39,7,127,127,255
40,7,127,127,255
41,7,127,127,255
42,7,127,127,255
43,7,127,127,255
44,7,127,127,255
45,7,127,127,255
46,7,127,127,255
47,7,127,127,255
48,7,127,127,255
49,7,127,127,255
50,7,127,127,255
51,7,127,127,255
52,7,127,127,255
53,7,127,127,255
54,7,127,127,255
55,7,127,127,255
56,7,127,127,255
57,7,127,127,255
58,7,127,127,255
59,7,127,127,255
60,7,127,127,255
61,7,127,127,255
62,7,127,127,255
63,7,127,127,255
64,7,127,127,255
65,7,127,127,255
66,7,127,127,255
67,7,127,127,255
68,7,127,127,255
69,7,127,127,255
70,7,127,127,255
71,7,127,127,255
72,7,127,127,255
73,7,127,127,255
74,7,127,127,255
75,7,127,127,255
76,7,127,127,255
77,7,127,127,255
78,7,127,127,255
79,7,127,127,255
80,7,127,127,255
81,7,127,127,255
82,7,127,127,255
83,7,127,127,255
84,7,127,127,255
85,7,127,127,255
86,7,127,127,255
87,7,127,127,255
88,7,127,127,255
89,7,127,127,255
90,7,127,127,255
91,7,127,127,255
92,7,127,127,255
93,7,127,127,255
94,7,127,127,255
95,7,127,127,255
96,7,127,127,255
97,7,127,127,255
98,7,127,127,255
99,7,127,127,255
100,7,127,127,255
101,7,127,127,255
102,7,127,127,255
103,7,127,127,255
104,7,127,127,255
105,7,127,127,255
106,7,127,127,255
107,7,127,127,255
108,7,127,127,255
109,7,127,127,255
110,7,127,127,255
111,7,127,127,255
112,7,127,127,255
113,7,127,127,255
114,7,127,127,255
115,7,127,127,255
116,7,127,127,255
117,7,127,127,255
118,7,127,127,255
119,7,127,127,255
0,8,127,127,255
1,8,127,127,255
2,8,127,127,255
3,8,127,127,255
4,8,127,127,255
5,8,127,127,255
6,8,127,127,255
7,8,127,127,255
8,8,127,127,255
9,8,127,127,255
10,8,127,127,255
11,8,127,127,255
12,8,127,127,255
13,8,127,127,255
14,8,127,127,255
15,8,127,127,255
16,8,127,127,255
17,8,127,127,255
18,8,127,127,255
19,8,127,127,255
20,8,127,127,255
21,8,127,127,255
22,8,127,127,255
23,8,127,127,255
24,8,127,127,255
25,8,127,127,255
26,8,127,127,255
27,8,127,127,255
28,8,127,127,255
29,8,127,127,255
30,8,127,127,255
31,8,127,127,255
32,8,127,127,255
33,8,127,127,255
34,8,127,127,255
35,8,127,127,255
36,8,127,127,255
37,8,127,127,255
38,8,127,127,255
39,8,127,127,255
40,8,127,127,255
41,8,127,127,255
42,8,127,127,255
43,8,127,127,255
44,8,127,127,255
45,8,127,127,255
46,8,127,127,255
47,8,127,127,255
48,8,127,127,255
49,8,127,127,255
50,8,127,127,255
51,8,127,127,255
52,8,127,127,255
53,8,127,127,255
54,8,127,127,255
55,8,127,127,255
56,8,127,127,255
57,8,127,127,255
58,8,127,127,255
59,8,127,127,255
60,8,127,127,255
61,8,127,127,255
62,8,127,127,255
63,8,127,127,255
64,8,127,127,255
65,8,127,127,255
66,8,127,127,255
67,8,127,127,255
68,8,127,127,255
69,8,127,127,255
70,8,127,127,255
71,8,127,127,255
72,8,127,127,255
73,8,127,127,255
74,8,127,127,255
75,8,127,127,255
76,8,127,127,255
77,8,127,127,255
78,8,127,127,255
79,8,127,127,255
80,8,127,127,255
81,8,127,127,255
82,8,127,127,255
83,8,127,127,255
84,8,127,127,255
85,8,127,127,255
86,8,127,127,255
87,8,127,127,255
88,8,127,127,255
89,8,127,127,255
90,8,127,127,255
91,8,127,127,255
92,8,127,127,255
93,8,127,127,255
94,8,127,127,255
95,8,127,127,255
96,8,127,127,255
97,8,127,127,255
98,8,127,127,255
99,8,127,127,255
100,8,127,127,255
101,8,127,127,255
102,8,127,127,255
103,8,127,127,255
104,8,127,127,255
105,8,127,127,255
106,8,127,127,255
107,8,127,127,255
108,8,127,127,255
109,8,127,127,255
110,8,127,127,255
111,8,127,127,255
112,8,127,127,255
113,8,127,127,255
114,8,127,127,255
115,8,127,127,255
116,8,127,127,255
117,8,127,127,255
118,8,127,127,255
119,8,127,127,255
0,9,127,127,255
1,9,127,127,255
2,9,127,127,255
3,9,127,127,255
4,9,127,127,255
5,9,127,127,255
6,9,127,127,255
7,9,127,127,255
8,9,127,127,255
9,9,127,127,255
10,9,127,127,255
11,9,127,127,255
12,9,127,127,255
13,9,127,127,255
14,9,127,127,255
15,9,127,127,255
16,9,127,127,255
17,9,127,127,255
18,9,127,127,255
19,9,127,127,255
20,9,127,127,255
21,9,127,127,255
22,9,127,127,255
23,9,127,127,255
24,9,127,127,255
25,9,127,127,255
26,9,127,127,255
27,9,127,127,255
28,9,127,127,255
29,9,127,127,255
30,9,127,127,255
31,9,127,127,255
32,9,127,127,255
33,9,127,127,255
34,9,127,127,255
35,9,127,127,255
36,9,127,127,255
37,9,127,127,255
38,9,127,127,255
39,9,127,127,255
40,9,127,127,255
41,9,127,127,255
42,9,127,127,255
43,9,127,127,255
44,9,127,127,255
45,9,127,127,255
46,9,127,127,255
47,9,127,127,255
48,9,127,127,255
49,9,127,127,255
50,9,127,127,255
51,9,127,127,255
52,9,127,127,255
53,9,127,127,255
54,9,127,127,255
55,9,127,127,255
56,9,127,127,255
57,9,127,127,255
58,9,127,127,255
59,9,127,127,255
60,9,127,127,255
61,9,127,127,255
62,9,127,127,255
63,9,127,127,255
64,9,127,127,255
65,9,127,127,255
66,9,127,127,255
67,9,127,127,255
68,9,127,127,255
69,9,127,127,255
70,9,127,127,255
71,9,127,127,255
72,9,127,127,255
73,9,127,127,255
74,9,127,127,255
75,9,127,127,255
76,9,127,127,255
77,9,127,127,255
78,9,127,127,255
79,9,127,127,255
80,9,127,127,255
81,9,127,127,255
82,9,127,127,255
83,9,127,127,255
84,9,127,127,255
85,9,127,127,255
86,9,127,127,255
87,9,127,127,255
88,9,127,127,255
89,9,127,127,255
90,9,127,127,255
91,9,127,127,255
92,9,127,127,255
93,9,127,127,255
94,9,127,127,255
95,9,127,127,255
96,9,127,127,255
97,9,127,127,255
98,9,127,127,255
99,9,127,127,255
100,9,127,127,255
101,9,127,127,255
102,9,127,127,255
103,9,127,127,255
104,9,127,127,255
105,9,127,127,255
106,9,127,127,255
107,9,127,127,255
108,9,127,127,255
109,9,127,127,255
110,9,127,127,255
111,9,127,127,255
112,9,127,127,255
113,9,127,127,255
114,9,127,127,255
115,9,127,127,255
116,9,127,127,255
117,9,127,127,255
118,9,127,127,255
119,9,127,127,255
0,10,127,127,255
1,10,127,127,255
2,10,127,127,255
3,10,127,127,255
4,10,127,127,255
5,10,127,127,255
6,10,127,127,255
7,10,127,127,255
8,10,127,127,255
9,10,127,127,255
10,10,127,127,255
11,10,127,127,255
12,10,127,127,255
13,10,127,127,255
14,10,127,127,255
15,10,127,127,255
16,10,127,127,255
17,10,127,127,255
18,10,127,127,255
19,10,127,127,255
20,10,127,127,255
21,10,127,127,255
22,10,127,127,255
23,10,127,127,255
24,10,127,127,255
25,10,127,127,255
26,10,127,127,255
27,10,127,127,255
28,10,127,127,255
29,10,127,127,255
30,10,127,127,255
31,10,127,127,255
32,10,127,127,255
33,10,127,127,255
34,10,127,127,255
35,10,127,127,255
36,10,127,127,255
37,10,127,127,255
38,10,127,127,255
39,10,127,127,255
40,10,127,127,255
41,10,127,127,255
42,10,127,127,255
43,10,127,127,255
44,10,127,127,255
45,10,127,127,255
46,10,127,127,255
47,10,127,127,255
48,10,127,127,255
49,10,127,127,255
50,10,127,127,255
51,10,127,127,255
52,10,127,127,255
53,10,127,127,255
54,10,127,127,255
55,10,127,127,255
56,10,127,127,255
57,10,127,127,255
58,10,127,127,255
59,10,127,127,255
60,10,127,127,255
61,10,127,127,255
62,10,127,127,255
63,10,127,127,255
64,10,127,127,255
65,10,127,127,255
66,10,127,127,255
67,10,127,127,255
68,10,127,127,255
69,10,127,127,255
70,10,127,127,255
71,10,127,127,255
72,10,127,127,255
73,10,127,127,255
74,10,127,127,255
75,10,127,127,255
76,10,127,127,255
77,10,127,127,255
78,10,127,127,255
79,10,127,127,255
80,10,127,127,255
81,10,127,127,255
82,10,127,127,255
83,10,127,127,255
84,10,127,127,255
85,10,127,127,255
86,10,127,127,255
87,10,127,127,255
88,10,127,127,255
89,10,127,127,255
90,10,127,127,255
91,10,127,127,255
92,10,127,127,255
93,10,127,127,255
94,10,127,127,255
95,10,127,127,255
96,10,127,127,255
97,10,127,127,255
98,10,127,127,255
99,10,127,127,255
100,10,127,127,255
101,10,127,127,255
102,10,127,127,255
103,10,127,127,255
104,10,127,127,255
105,10,127,127,255
106,10,127,127,255
107,10,127,127,255
108,10,127,127,255
109,10,127,127,255
110,10,127,127,255
111,10,127,127,255
112,10,127,127,255
113,10,127,127,255
114,10,127,127,255
115,10,127,127,255
116,10,127,127,255
117,10,127,127,255
118,10,127,127,255
119,10,127,127,255
0,11,127,127,255
1,11,127,127,255
2,11,127,127,255
3,11,127,127,255
4,11,127,127,255
5,11,127,127,255
6,11,127,127,255
7,11,127,127,255
8,11,127,127,255
9,11,127,127,255
10,11,127,127,255
11,11,127,127,255
12,11,127,127,255
13,11,127,127,255
14,11,127,127,255
15,11,127,127,255
16,11,127,127,255
17,11,127,127,255
18,11,127,127,255
19,11,127,127,255
20,11,127,127,255
21,11,127,127,255
22,11,127,127,255
23,11,127,127,255
24,11,127,127,255
25,11,127,127,255
26,11,127,127,255
27,11,127,127,255
28,11,127,127,255
29,11,127,127,255
30,11,127,127,255
31,11,127,127,255
32,11,127,127,255
33,11,127,127,255
34,11,127,127,255
35,11,127,127,255
36,11,127,127,255
37,11,127,127,255
38,11,127,127,255
39,11,127,127,255
40,11,127,127,255
41,11,127,127,255
42,11,127,127,255
43,11,127,127,255
44,11,127,127,255
45,11,127,127,255
46,11,127,127,255
47,11,127,127,255
48,11,127,127,255
49,11,127,127,255
50,11,127,127,255
51,11,127,127,255
52,11,127,127,255
53,11,127,127,255
54,11,127,127,255
55,11,127,127,255
56,11,127,127,255
57,11,127,127,255
58,11,127,127,255
59,11,127,127,255
60,11,127,127,255
61,11,127,127,255
62,11,127,127,255
63,11,127,127,255
64,11,127,127,255
65,11,127,127,255
66,11,127,127,255
67,11,127,127,255
68,11,127,127,255
69,11,127,127,255
70,11,127,127,255
71,11,127,127,255
72,11,127,127,255
73,11,127,127,255
74,11,127,127,255
75,11,127,127,255
